"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus"
"12074","201301160GSW","GSW","David Lee","leeda02","32:27:00",4,13,0.308,0,1,0,4,4,1,1,10,11,1,0,0,3,1,12,-25
"12075","201301160GSW","GSW","Jarrett Jack","jackja01","32:12:00",7,14,0.5,0,0,NA,2,4,0.5,1,2,3,2,1,0,5,2,16,-21
"12076","201301160GSW","GSW","Klay Thompson","thompkl01","28:35:00",1,8,0.125,0,4,0,0,0,NA,0,2,2,3,0,0,4,3,2,-19
"12077","201301160GSW","GSW","Harrison Barnes","barneha02","22:42",3,12,0.25,1,3,0.333,2,2,1,3,3,6,3,0,0,1,3,9,1
"12078","201301160GSW","GSW","Festus Ezeli","ezelife01","8:13",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,1,0,1,0,-5
"12079","201301160GSW","GSW","Draymond Green","greendr01","29:21:00",3,5,0.6,0,0,NA,3,4,0.75,2,5,7,1,0,0,4,4,9,-15
"12080","201301160GSW","GSW","Carl Landry","landrca01","22:40",5,11,0.455,0,0,NA,0,0,NA,3,8,11,0,1,0,1,2,10,-9
"12081","201301160GSW","GSW","Charles Jenkins","jenkich01","21:40",1,4,0.25,0,0,NA,0,0,NA,0,1,1,2,1,0,1,2,2,-8
"12082","201301160GSW","GSW","Kent Bazemore","bazemke01","17:54",1,7,0.143,1,3,0.333,3,4,0.75,1,3,4,5,1,0,1,1,6,10
"12083","201301160GSW","GSW","Richard Jefferson","jefferi01","11:03",3,4,0.75,1,1,1,0,0,NA,0,2,2,0,0,0,1,0,7,11
"12084","201301160GSW","GSW","Jeremy Tyler","tylerje01","7:28",1,2,0.5,0,0,NA,0,0,NA,0,2,2,0,0,0,0,2,2,9
"12085","201301160GSW","GSW","Andris Biedrins","biedran01","5:45",0,0,NA,0,0,NA,0,0,NA,0,2,2,0,1,1,0,0,0,-14
"12086","201301160OKC","DEN","Andre Iguodala","iguodan01","29:49:00",4,10,0.4,0,3,0,4,4,1,0,1,1,5,0,0,3,0,12,-17
"12087","201301160OKC","DEN","Danilo Gallinari","gallida01","26:08:00",3,10,0.3,1,5,0.2,4,5,0.8,0,1,1,0,0,0,1,0,11,-21
"12088","201301160OKC","DEN","Kosta Koufos","koufoko01","25:03:00",6,6,1,0,0,NA,4,6,0.667,3,6,9,0,1,0,1,4,16,-8
"12089","201301160OKC","DEN","Kenneth Faried","farieke01","20:37",2,4,0.5,0,0,NA,1,2,0.5,1,1,2,1,1,1,1,4,5,-24
"12090","201301160OKC","DEN","Ty Lawson","lawsoty01","19:39",1,4,0.25,0,1,0,0,0,NA,0,1,1,1,0,0,4,3,2,-14
"12091","201301160OKC","DEN","Andre Miller","millean02","24:22:00",3,7,0.429,0,0,NA,0,0,NA,2,1,3,10,0,0,3,4,6,-8
"12092","201301160OKC","DEN","JaVale McGee","mcgeeja01","19:57",5,6,0.833,0,0,NA,5,5,1,2,2,4,0,0,3,2,1,15,-19
"12093","201301160OKC","DEN","Corey Brewer","breweco01","18:48",1,7,0.143,0,2,0,1,2,0.5,0,3,3,0,0,0,0,2,3,-8
"12094","201301160OKC","DEN","Anthony Randolph","randoan01","16:03",1,6,0.167,0,2,0,6,8,0.75,1,4,5,0,3,3,2,2,8,5
"12095","201301160OKC","DEN","Evan Fournier","fournev01","15:16",2,5,0.4,1,2,0.5,4,5,0.8,1,1,2,3,1,0,2,3,9,4
"12096","201301160OKC","DEN","Timofey Mozgov","mozgoti01","9:41",2,4,0.5,0,0,NA,0,0,NA,1,3,4,0,0,1,0,0,4,8
"12097","201301160OKC","DEN","Jordan Hamilton","hamiljo02","8:58",3,4,0.75,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,6,3
"12098","201301160OKC","DEN","Julyan Stone","stoneju01","5:39",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-1
"12099","201301160OKC","OKC","Kevin Durant","duranke01","28:35:00",7,12,0.583,2,5,0.4,4,5,0.8,0,2,2,4,5,0,3,2,20,13
"12100","201301160OKC","OKC","Russell Westbrook","westbru01","27:55:00",12,20,0.6,0,1,0,8,9,0.889,2,0,2,4,1,0,0,0,32,17
"12101","201301160OKC","OKC","Serge Ibaka","ibakase01","26:30:00",2,5,0.4,0,0,NA,1,1,1,2,4,6,1,0,5,3,3,5,16
"12102","201301160OKC","OKC","Kendrick Perkins","perkike01","24:15:00",1,6,0.167,0,0,NA,0,0,NA,4,1,5,1,2,2,1,4,2,17
"12103","201301160OKC","OKC","Thabo Sefolosha","sefolth01","22:21",3,7,0.429,3,5,0.6,0,0,NA,1,1,2,1,0,0,0,3,9,11
"12104","201301160OKC","OKC","Reggie Jackson","jacksre01","20:05",2,5,0.4,0,2,0,4,4,1,1,5,6,7,0,0,1,1,8,3
"12105","201301160OKC","OKC","DeAndre Liggins","liggide01","19:58",2,4,0.5,2,2,1,0,0,NA,1,0,1,1,2,1,1,2,6,5
"12106","201301160OKC","OKC","Kevin Martin","martike02","19:07",8,12,0.667,2,3,0.667,2,3,0.667,0,1,1,0,0,0,1,2,20,18
"12107","201301160OKC","OKC","Hasheem Thabeet","thabeha01","18:45",1,1,1,0,0,NA,1,4,0.25,2,2,4,1,1,2,1,5,3,5
"12108","201301160OKC","OKC","Perry Jones","jonespe01","13:32",3,5,0.6,0,0,NA,0,0,NA,0,3,3,2,0,1,2,1,6,-6
"12109","201301160OKC","OKC","Jeremy Lamb","lambje01","9:41",1,5,0.2,0,1,0,0,0,NA,1,0,1,0,0,0,1,3,2,-8
"12110","201301160OKC","OKC","Nick Collison","collini01","9:16",2,3,0.667,0,0,NA,0,0,NA,1,1,2,2,0,0,0,1,4,9
"12111","201301160ORL","IND","Paul George","georgpa01","36:12:00",6,14,0.429,1,4,0.25,7,7,1,1,9,10,4,0,1,1,0,20,-13
"12112","201301160ORL","IND","George Hill","hillge01","34:44:00",7,16,0.438,1,4,0.25,0,0,NA,1,3,4,6,2,0,1,2,15,-7
"12113","201301160ORL","IND","David West","westda01","31:36:00",7,15,0.467,0,0,NA,0,0,NA,4,3,7,1,1,2,3,0,14,-3
"12114","201301160ORL","IND","Lance Stephenson","stephla01","29:06:00",3,6,0.5,0,2,0,0,0,NA,0,3,3,3,1,0,2,1,6,-11
"12115","201301160ORL","IND","Roy Hibbert","hibbero01","22:38",5,7,0.714,0,0,NA,1,2,0.5,2,5,7,1,0,2,4,5,11,-3
"12116","201301160ORL","IND","Tyler Hansbrough","hansbty01","19:33",5,8,0.625,0,0,NA,0,1,0,1,3,4,1,0,0,0,4,10,-15
"12117","201301160ORL","IND","D.J. Augustin","augusdj01","18:14",0,3,0,0,2,0,0,0,NA,0,1,1,2,0,0,1,0,0,1
"12118","201301160ORL","IND","Ian Mahinmi","mahinia01","15:48",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,3,3,0,-9
"12119","201301160ORL","IND","Gerald Green","greenge01","13:56",4,11,0.364,0,4,0,2,2,1,2,0,2,0,1,1,0,1,10,-5
"12120","201301160ORL","IND","Orlando Johnson","johnsor01","11:48",0,4,0,0,1,0,0,0,NA,0,2,2,0,1,0,0,1,0,2
"12121","201301160ORL","IND","Jeff Pendergraph","pendeje02","6:25",0,1,0,0,0,NA,0,0,NA,1,3,4,0,0,1,0,0,0,8
"12122","201301160ORL","ORL","Nikola Vucevic","vucevni01","34:36:00",7,13,0.538,0,0,NA,2,2,1,4,11,15,1,1,0,0,1,16,10
"12123","201301160ORL","ORL","Arron Afflalo","afflaar01","34:30:00",7,13,0.538,1,3,0.333,0,0,NA,0,5,5,5,1,0,4,1,15,8
"12124","201301160ORL","ORL","Jameer Nelson","nelsoja01","33:26:00",5,12,0.417,4,6,0.667,0,0,NA,0,0,0,6,4,0,1,4,14,11
"12125","201301160ORL","ORL","Glen Davis","davisgl01","24:42:00",5,14,0.357,0,0,NA,1,1,1,1,3,4,1,1,0,1,0,11,7
"12126","201301160ORL","ORL","DeQuan Jones","jonesde01","22:18",2,3,0.667,0,0,NA,0,0,NA,0,5,5,2,1,0,1,3,4,-5
"12127","201301160ORL","ORL","J.J. Redick","redicjj01","29:07:00",5,8,0.625,4,6,0.667,0,0,NA,0,4,4,6,0,1,0,1,14,16
"12128","201301160ORL","ORL","E'Twaun Moore","mooreet01","21:53",3,6,0.5,1,2,0.5,2,2,1,0,2,2,5,2,0,1,1,9,11
"12129","201301160ORL","ORL","Josh McRoberts","mcrobjo01","19:39",3,8,0.375,2,4,0.5,0,0,NA,0,0,0,3,0,1,2,2,8,13
"12130","201301160ORL","ORL","Andrew Nicholson","nichoan01","12:34",2,8,0.25,0,0,NA,0,0,NA,3,2,5,0,0,0,1,6,4,4
"12131","201301160ORL","ORL","Maurice Harkless","harklma01","2:46",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,-8
"12132","201301160ORL","ORL","Kyle O'Quinn","oquinky01","2:46",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,-8
"12133","201301160ORL","ORL","Ishmael Smith","smithis01","1:43",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,-4
"12134","201301160POR","CLE","Tyler Zeller","zellety01","40:16:00",3,7,0.429,0,0,NA,5,5,1,1,8,9,2,0,2,1,2,11,12
"12135","201301160POR","CLE","Kyrie Irving","irvinky01","38:31:00",13,24,0.542,1,4,0.25,4,4,1,0,3,3,5,4,0,2,3,31,-2
"12136","201301160POR","CLE","Tristan Thompson","thomptr01","37:07:00",7,15,0.467,0,0,NA,5,10,0.5,7,7,14,2,2,0,3,2,19,-3
"12137","201301160POR","CLE","C.J. Miles","milescj01","32:12:00",3,11,0.273,2,5,0.4,0,0,NA,0,2,2,0,1,0,0,0,8,-3
"12138","201301160POR","CLE","Alonzo Gee","geeal01","30:50:00",2,5,0.4,0,1,0,5,6,0.833,0,1,1,1,3,0,1,2,9,8
"12139","201301160POR","CLE","Dion Waiters","waitedi01","22:35",1,9,0.111,0,2,0,3,4,0.75,1,3,4,1,0,1,0,0,5,1
"12140","201301160POR","CLE","Luke Walton","waltolu01","18:37",3,9,0.333,1,4,0.25,0,0,NA,1,3,4,3,0,1,0,1,7,1
"12141","201301160POR","CLE","Shaun Livingston","livinsh01","13:45",0,2,0,0,0,NA,3,3,1,0,2,2,1,1,0,1,6,3,-1
"12142","201301160POR","CLE","Omri Casspi","casspom01","6:07",0,1,0,0,1,0,0,0,NA,0,1,1,1,0,0,0,0,0,12
"12143","201301160POR","POR","Nicolas Batum","batumni01","37:45:00",8,17,0.471,3,9,0.333,4,5,0.8,3,9,12,2,1,0,9,5,23,1
"12144","201301160POR","POR","LaMarcus Aldridge","aldrila01","37:24:00",7,14,0.5,0,0,NA,1,2,0.5,2,8,10,3,0,4,2,3,15,-7
"12145","201301160POR","POR","Wesley Matthews","matthwe02","36:33:00",6,13,0.462,4,8,0.5,1,1,1,1,5,6,3,0,0,3,5,17,0
"12146","201301160POR","POR","Damian Lillard","lillada01","36:14:00",3,9,0.333,1,5,0.2,6,8,0.75,0,1,1,7,1,0,2,3,13,-1
"12147","201301160POR","POR","J.J. Hickson","hicksjj01","30:40:00",5,8,0.625,0,1,0,3,6,0.5,4,7,11,1,1,1,2,4,13,-8
"12148","201301160POR","POR","Jared Jeffries","jeffrja01","15:32",0,5,0,0,1,0,0,0,NA,3,2,5,1,1,1,0,1,0,-2
"12149","201301160POR","POR","Will Barton","bartowi01","15:06",0,4,0,0,1,0,1,2,0.5,1,1,2,1,1,0,0,1,1,-6
"12150","201301160POR","POR","Nolan Smith","smithno01","12:27",1,4,0.25,1,3,0.333,0,0,NA,1,3,4,1,1,0,1,1,3,-5
"12151","201301160POR","POR","Joel Freeland","freeljo01","12:24",1,3,0.333,0,0,NA,1,2,0.5,0,3,3,0,0,1,0,2,3,7
"12152","201301160POR","POR","Sasha Pavlovic","pavloal01","5:55",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-4
"12153","201301160SAC","WAS","Bradley Beal","bealbr01","40:49:00",9,14,0.643,6,7,0.857,2,2,1,1,2,3,6,1,1,1,2,26,2
"12154","201301160SAC","WAS","Nene Hilario","hilarne01","29:19:00",7,12,0.583,0,0,NA,1,1,1,4,5,9,6,2,1,3,4,15,9
"12155","201301160SAC","WAS","Martell Webster","webstma02","27:44:00",3,5,0.6,1,3,0.333,3,4,0.75,0,9,9,3,0,0,3,1,10,2
"12156","201301160SAC","WAS","Emeka Okafor","okafoem01","27:21:00",3,7,0.429,0,0,NA,0,0,NA,1,7,8,0,0,1,2,3,6,5
"12157","201301160SAC","WAS","A.J. Price","priceaj01","22:05",3,8,0.375,1,2,0.5,0,0,NA,0,1,1,4,1,0,1,1,7,2
"12158","201301160SAC","WAS","Kevin Seraphin","serapke01","28:40:00",8,18,0.444,0,0,NA,0,0,NA,2,1,3,0,0,1,2,3,16,-11
"12159","201301160SAC","WAS","John Wall","walljo01","25:55:00",6,15,0.4,0,2,0,2,4,0.5,1,2,3,10,3,1,1,1,14,-3
"12160","201301160SAC","WAS","Trevor Ariza","arizatr01","20:35",0,6,0,0,3,0,0,0,NA,0,2,2,3,0,0,4,1,0,-4
"12161","201301160SAC","WAS","Jan Vesely","veselja01","10:21",0,1,0,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,0,-4
"12162","201301160SAC","WAS","Garrett Temple","templga01","7:11",0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,-3
"12163","201301160SAC","SAC","John Salmons","salmojo01","43:02:00",9,15,0.6,2,3,0.667,1,1,1,2,2,4,2,1,0,2,1,21,4
"12164","201301160SAC","SAC","DeMarcus Cousins","couside01","42:44:00",9,19,0.474,0,0,NA,3,3,1,4,12,16,5,3,0,6,5,21,9
"12165","201301160SAC","SAC","Tyreke Evans","evansty01","40:29:00",8,15,0.533,1,1,1,4,7,0.571,0,8,8,8,3,0,2,2,21,3
"12166","201301160SAC","SAC","Jason Thompson","thompja02","22:03",3,8,0.375,0,0,NA,0,0,NA,1,1,2,0,0,0,2,5,6,-4
"12167","201301160SAC","SAC","Isaiah Thomas","thomais02","19:32",1,4,0.25,0,2,0,0,2,0,0,0,0,4,1,0,1,0,2,-7
"12168","201301160SAC","SAC","Chuck Hayes","hayesch01","21:29",1,1,1,0,0,NA,0,0,NA,0,4,4,1,1,0,2,1,2,3
"12169","201301160SAC","SAC","Jimmer Fredette","fredeji01","20:50",5,11,0.455,2,3,0.667,0,0,NA,0,0,0,2,1,0,0,3,12,9
"12170","201301160SAC","SAC","Aaron Brooks","brookaa01","8:08",2,3,0.667,0,0,NA,0,0,NA,0,1,1,1,0,0,0,1,4,0
"12171","201301160SAC","SAC","Marcus Thornton","thornma01","7:31",2,5,0.4,0,1,0,0,0,NA,2,1,3,0,0,0,1,1,4,-2
"12172","201301160SAC","SAC","Thomas Robinson","robinth01","6:39",0,1,0,0,0,NA,0,0,NA,1,1,2,0,0,0,2,1,0,-4
"12173","201301160SAC","SAC","Francisco Garcia","garcifr01","5:09",1,2,0.5,0,1,0,0,0,NA,0,1,1,0,0,1,0,2,2,-3
"12174","201301160SAC","SAC","James Johnson","johnsja01","2:24",0,1,0,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,0,-3
"12175","201301160SAS","MEM","Rudy Gay","gayru01","39:02:00",7,13,0.538,0,0,NA,3,4,0.75,1,7,8,2,1,1,6,2,17,-15
"12176","201301160SAS","MEM","Zach Randolph","randoza01","33:01:00",4,11,0.364,0,2,0,3,3,1,0,5,5,2,0,0,1,3,11,-10
"12177","201301160SAS","MEM","Mike Conley","conlemi01","31:13:00",3,7,0.429,1,3,0.333,3,3,1,0,2,2,3,2,0,1,2,10,-22
"12178","201301160SAS","MEM","Marc Gasol","gasolma01","26:50:00",4,6,0.667,0,0,NA,4,5,0.8,1,2,3,1,0,0,0,3,12,-17
"12179","201301160SAS","MEM","Tony Allen","allento01","26:48:00",4,7,0.571,0,0,NA,3,3,1,1,3,4,1,1,0,3,2,11,-2
"12180","201301160SAS","MEM","Darrell Arthur","arthuda01","22:32",1,4,0.25,0,0,NA,0,0,NA,1,2,3,0,0,0,1,1,2,-11
"12181","201301160SAS","MEM","Wayne Ellington","ellinwa01","17:49",0,5,0,0,2,0,4,4,1,0,1,1,1,0,0,0,0,4,-13
"12182","201301160SAS","MEM","Jerryd Bayless","bayleje01","16:09",2,7,0.286,0,1,0,0,0,NA,1,0,1,1,0,0,0,2,4,-1
"12183","201301160SAS","MEM","Marreese Speights","speigma01","12:50",2,4,0.5,0,0,NA,1,2,0.5,0,3,3,0,0,2,1,0,5,-10
"12184","201301160SAS","MEM","Tony Wroten","wroteto01","6:48",0,1,0,0,0,NA,1,2,0.5,0,1,1,0,0,0,0,1,1,-2
"12185","201301160SAS","MEM","Josh Selby","selbyjo01","4:12",1,2,0.5,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,2,-2
"12186","201301160SAS","MEM","Hamed Haddadi","haddaha01","2:47",1,2,0.5,0,0,NA,1,2,0.5,1,0,1,0,0,0,0,0,3,0
"12187","201301160SAS","SAS","Tony Parker","parketo01","34:54:00",6,11,0.545,0,0,NA,5,6,0.833,0,1,1,11,0,0,4,0,17,11
"12188","201301160SAS","SAS","Tim Duncan","duncati01","31:02:00",9,17,0.529,0,0,NA,1,1,1,1,7,8,4,0,5,1,3,19,18
"12189","201301160SAS","SAS","Tiago Splitter","splitti01","28:10:00",5,6,0.833,0,0,NA,0,1,0,1,8,9,1,2,1,1,3,10,9
"12190","201301160SAS","SAS","Kawhi Leonard","leonaka01","23:06",5,6,0.833,3,3,1,0,0,NA,1,3,4,3,2,2,2,2,13,5
"12191","201301160SAS","SAS","Danny Green","greenda02","20:05",3,5,0.6,2,3,0.667,0,0,NA,0,1,1,1,1,0,1,1,8,7
"12192","201301160SAS","SAS","Boris Diaw","diawbo01","28:46:00",7,10,0.7,0,2,0,0,0,NA,0,4,4,3,1,0,0,5,14,14
"12193","201301160SAS","SAS","Stephen Jackson","jacksst02","23:39",3,8,0.375,2,5,0.4,0,0,NA,1,1,2,5,1,1,2,3,8,15
"12194","201301160SAS","SAS","Gary Neal","nealga01","23:26",4,9,0.444,1,3,0.333,0,2,0,0,2,2,1,0,0,0,3,9,13
"12195","201301160SAS","SAS","Patrick Mills","millspa02","13:06",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,3,0,0,0,2,3,10
"12196","201301160SAS","SAS","Nando De Colo","decolna01","4:36",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,2,0,2,1
"12197","201301160SAS","SAS","Matt Bonner","bonnema01","3:37",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,2
"12198","201301160SAS","SAS","Cory Joseph","josepco01","2:47",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0
"12199","201301160SAS","SAS","DeJuan Blair","blairde01","2:47",0,1,0,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,0
"12200","201301160TOR","CHI","Luol Deng","denglu01","47:41:00",6,14,0.429,1,2,0.5,6,6,1,1,5,6,7,1,1,1,1,19,8
"12201","201301160TOR","CHI","Joakim Noah","noahjo01","47:40:00",5,14,0.357,0,0,NA,6,8,0.75,6,8,14,4,2,1,0,3,16,-2
"12202","201301160TOR","CHI","Carlos Boozer","boozeca01","40:33:00",16,24,0.667,0,1,0,4,4,1,4,8,12,3,1,0,2,5,36,20
"12203","201301160TOR","CHI","Kirk Hinrich","hinriki01","33:50:00",1,3,0.333,0,1,0,1,2,0.5,1,3,4,3,3,0,3,6,3,11
"12204","201301160TOR","CHI","Richard Hamilton","hamilri01","18:18",6,9,0.667,2,3,0.667,1,1,1,0,1,1,5,0,0,1,2,15,11
"12205","201301160TOR","CHI","Marco Belinelli","belinma01","34:36:00",2,9,0.222,0,3,0,6,9,0.667,0,3,3,2,0,0,3,3,10,-7
"12206","201301160TOR","CHI","Nate Robinson","robinna01","18:25",0,3,0,0,1,0,0,0,NA,0,2,2,2,0,0,0,3,0,-2
"12207","201301160TOR","CHI","Taj Gibson","gibsota01","17:43",3,9,0.333,0,0,NA,2,6,0.333,2,2,4,0,0,0,3,6,8,-14
"12208","201301160TOR","CHI","Jimmy Butler","butleji01","6:09",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,1,1,0,-15
"12209","201301160TOR","CHI","Daequan Cook","cookda02","0:04",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0
"12210","201301160TOR","TOR","DeMar DeRozan","derozde01","40:07:00",6,13,0.462,0,0,NA,6,6,1,0,3,3,1,0,0,2,4,18,-12
"12211","201301160TOR","TOR","Ed Davis","davised01","38:06:00",5,12,0.417,0,0,NA,1,2,0.5,2,4,6,1,0,2,1,4,11,-16
"12212","201301160TOR","TOR","Jose Calderon","caldejo01","21:10",3,10,0.3,0,3,0,3,3,1,0,2,2,6,0,0,1,0,9,-13
"12213","201301160TOR","TOR","Landry Fields","fieldla01","18:24",0,3,0,0,0,NA,1,2,0.5,2,3,5,0,0,1,1,1,1,-17
"12214","201301160TOR","TOR","Aaron Gray","grayaa01","4:37",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,2,0,-4
"12215","201301160TOR","TOR","Amir Johnson","johnsam01","44:03:00",2,9,0.222,0,0,NA,1,4,0.25,5,5,10,2,2,1,4,5,5,1
"12216","201301160TOR","TOR","Alan Anderson","anderal01","35:01:00",10,18,0.556,4,9,0.444,3,4,0.75,1,4,5,1,1,0,1,6,27,21
"12217","201301160TOR","TOR","Kyle Lowry","lowryky01","34:29:00",8,15,0.533,2,4,0.5,8,11,0.727,2,3,5,7,2,0,0,2,26,16
"12218","201301160TOR","TOR","Quincy Acy","acyqu01","14:50",4,4,1,0,0,NA,0,0,NA,1,5,6,2,1,1,0,4,8,14
"12219","201301160TOR","TOR","Terrence Ross","rosste01","14:13",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,1,1,0,0
"12220","201301170DET","NYK","Carmelo Anthony","anthoca01","40:18:00",8,19,0.421,3,8,0.375,7,9,0.778,0,3,3,4,0,2,5,4,26,14
"12221","201301170DET","NYK","Tyson Chandler","chandty01","30:05:00",3,4,0.75,0,0,NA,4,4,1,3,11,14,0,0,2,1,4,10,11
"12222","201301170DET","NYK","Jason Kidd","kiddja01","27:25:00",2,5,0.4,1,4,0.25,0,0,NA,1,5,6,4,3,0,3,2,5,6
"12223","201301170DET","NYK","Chris Copeland","copelch01","18:18",3,6,0.5,1,2,0.5,0,0,NA,1,1,2,0,0,0,1,1,7,4
"12224","201301170DET","NYK","Iman Shumpert","shumpim01","14:50",3,7,0.429,2,3,0.667,0,2,0,1,1,2,1,1,1,0,2,8,11
"12225","201301170DET","NYK","J.R. Smith","smithjr01","38:15:00",6,15,0.4,1,6,0.167,3,4,0.75,1,5,6,4,3,0,4,1,16,0
"12226","201301170DET","NYK","Steve Novak","novakst01","24:18:00",5,9,0.556,3,6,0.5,0,0,NA,1,2,3,1,0,0,0,2,13,16
"12227","201301170DET","NYK","Pablo Prigioni","prigipa01","20:35",0,0,NA,0,0,NA,0,0,NA,1,3,4,2,1,0,0,1,0,9
"12228","201301170DET","NYK","Amar'e Stoudemire","stoudam01","20:23",3,5,0.6,0,0,NA,11,12,0.917,1,3,4,1,1,0,2,5,17,3
"12229","201301170DET","NYK","Ronnie Brewer","brewero02","4:06",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,3
"12230","201301170DET","NYK","James White","whiteja02","1:29",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-2
"12231","201301170DET","DET","Greg Monroe","monrogr01","35:31:00",4,12,0.333,0,0,NA,3,4,0.75,4,6,10,5,1,0,4,1,11,-3
"12232","201301170DET","DET","Kyle Singler","singlky01","35:07:00",5,10,0.5,3,6,0.5,2,4,0.5,0,3,3,4,0,1,2,2,15,-11
"12233","201301170DET","DET","Tayshaun Prince","princta01","34:42:00",5,10,0.5,0,0,NA,2,6,0.333,1,2,3,3,2,0,2,2,12,-15
"12234","201301170DET","DET","Jason Maxiell","maxieja01","19:26",1,4,0.25,0,0,NA,0,0,NA,2,2,4,0,1,1,1,2,2,-9
"12235","201301170DET","DET","Brandon Knight","knighbr03","18:29",0,4,0,0,3,0,1,2,0.5,0,1,1,1,0,0,1,2,1,-9
"12236","201301170DET","DET","Will Bynum","bynumwi01","29:31:00",10,16,0.625,2,2,1,0,0,NA,0,2,2,4,1,0,3,2,22,-6
"12237","201301170DET","DET","Andre Drummond","drumman01","22:32",5,7,0.714,0,0,NA,1,2,0.5,4,6,10,1,2,2,0,4,11,-12
"12238","201301170DET","DET","Rodney Stuckey","stuckro01","20:51",2,6,0.333,0,1,0,2,4,0.5,0,1,1,3,0,0,2,2,6,-1
"12239","201301170DET","DET","Charlie Villanueva","villach01","12:19",2,8,0.25,1,5,0.2,0,0,NA,0,2,2,0,0,0,0,1,5,-8
"12240","201301170DET","DET","Austin Daye","dayeau01","10:07",1,2,0.5,0,0,NA,0,0,NA,0,0,0,0,0,0,0,3,2,-3
"12241","201301170DET","DET","Viacheslav Kravtsov","kravtvi01","1:25",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,2
"12242","201301170LAL","MIA","LeBron James","jamesle01","42:04:00",17,25,0.68,1,2,0.5,4,4,1,0,7,7,8,3,1,2,2,39,13
"12243","201301170LAL","MIA","Dwyane Wade","wadedw01","37:49:00",11,20,0.55,0,1,0,5,7,0.714,0,4,4,5,2,1,1,3,27,1
"12244","201301170LAL","MIA","Chris Bosh","boshch01","34:59:00",3,10,0.3,0,0,NA,1,2,0.5,0,6,6,2,6,0,1,3,7,8
"12245","201301170LAL","MIA","Mario Chalmers","chalmma01","21:05",1,7,0.143,0,3,0,2,2,1,0,1,1,3,0,0,1,4,4,3
"12246","201301170LAL","MIA","Udonis Haslem","hasleud01","11:32",2,3,0.667,0,0,NA,0,0,NA,2,5,7,0,1,0,1,4,4,4
"12247","201301170LAL","MIA","Ray Allen","allenra02","31:02:00",3,8,0.375,1,3,0.333,2,2,1,1,2,3,2,0,0,0,0,9,5
"12248","201301170LAL","MIA","Joel Anthony","anthojo01","19:21",0,0,NA,0,0,NA,1,4,0.25,1,3,4,1,1,0,0,3,1,5
"12249","201301170LAL","MIA","Shane Battier","battish01","17:56",0,4,0,0,2,0,2,2,1,0,1,1,0,0,0,0,6,2,-4
"12250","201301170LAL","MIA","Norris Cole","coleno01","15:40",3,6,0.5,0,2,0,0,0,NA,0,0,0,0,1,0,0,2,6,0
"12251","201301170LAL","MIA","Rashard Lewis","lewisra02","8:33",0,0,NA,0,0,NA,0,0,NA,0,2,2,1,0,0,0,0,0,10
"12252","201301170LAL","LAL","Kobe Bryant","bryanko01","42:55:00",8,25,0.32,4,9,0.444,2,2,1,1,3,4,1,1,0,6,4,22,-9
"12253","201301170LAL","LAL","Dwight Howard","howardw01","38:02:00",4,7,0.571,0,0,NA,5,13,0.385,4,12,16,2,0,1,0,4,13,1
"12254","201301170LAL","LAL","Metta World Peace","artesro01","37:14:00",5,11,0.455,2,4,0.5,4,4,1,0,3,3,3,0,0,1,5,16,-3
"12255","201301170LAL","LAL","Steve Nash","nashst01","34:31:00",4,8,0.5,1,2,0.5,0,0,NA,0,1,1,7,1,0,4,2,9,-13
